forecast_date,region,sample,id,predictions,horizon,model,week,true_values
2020-06-15,Idaho,742,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,742,2020-06-16,17,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,742,2020-06-17,10,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,742,2020-06-18,28,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,742,2020-06-19,34,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,743,2020-06-12,3,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,743,2020-06-13,5,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,743,2020-06-14,0,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,743,2020-06-15,0,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,743,2020-06-16,23,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,743,2020-06-17,16,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,743,2020-06-18,23,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,743,2020-06-19,18,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,744,2020-06-12,6,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,744,2020-06-13,11,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,744,2020-06-14,8,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,744,2020-06-15,4,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,744,2020-06-16,16,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,744,2020-06-17,9,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,744,2020-06-18,5,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,744,2020-06-19,12,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,745,2020-06-12,11,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,745,2020-06-13,12,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,745,2020-06-14,9,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,745,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,745,2020-06-16,18,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,745,2020-06-17,24,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,745,2020-06-18,27,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,745,2020-06-19,20,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,746,2020-06-12,3,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,746,2020-06-13,3,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,746,2020-06-14,0,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,746,2020-06-15,2,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,746,2020-06-16,15,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,746,2020-06-17,23,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,746,2020-06-18,30,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,746,2020-06-19,29,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,747,2020-06-12,8,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,747,2020-06-13,2,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,747,2020-06-14,6,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,747,2020-06-15,15,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,747,2020-06-16,10,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,747,2020-06-17,11,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,747,2020-06-18,18,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,747,2020-06-19,13,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,748,2020-06-12,22,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,748,2020-06-13,30,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,748,2020-06-14,30,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,748,2020-06-15,24,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,748,2020-06-16,29,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,748,2020-06-17,36,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,748,2020-06-18,45,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,748,2020-06-19,45,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,749,2020-06-12,13,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,749,2020-06-13,0,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,749,2020-06-14,2,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,749,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,749,2020-06-16,12,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,749,2020-06-17,11,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,749,2020-06-18,3,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,749,2020-06-19,10,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,750,2020-06-12,0,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,750,2020-06-13,5,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,750,2020-06-14,2,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,750,2020-06-15,7,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,750,2020-06-16,12,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,750,2020-06-17,12,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,750,2020-06-18,15,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,750,2020-06-19,15,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,751,2020-06-12,9,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,751,2020-06-13,9,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,751,2020-06-14,6,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,751,2020-06-15,0,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,751,2020-06-16,20,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,751,2020-06-17,13,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,751,2020-06-18,20,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,751,2020-06-19,18,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,752,2020-06-12,5,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,752,2020-06-13,6,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,752,2020-06-14,2,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,752,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,752,2020-06-16,9,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,752,2020-06-17,12,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,752,2020-06-18,22,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,752,2020-06-19,18,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,753,2020-06-12,0,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,753,2020-06-13,1,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,753,2020-06-14,3,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,753,2020-06-15,8,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,753,2020-06-16,15,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,753,2020-06-17,21,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,753,2020-06-18,35,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,753,2020-06-19,41,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,754,2020-06-12,2,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,754,2020-06-13,8,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,754,2020-06-14,6,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,754,2020-06-15,0,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,754,2020-06-16,16,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,754,2020-06-17,18,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,754,2020-06-18,12,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,754,2020-06-19,12,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,755,2020-06-12,2,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,755,2020-06-13,4,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,755,2020-06-14,0,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,755,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,755,2020-06-16,14,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,755,2020-06-17,15,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,755,2020-06-18,12,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,755,2020-06-19,10,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,756,2020-06-12,4,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,756,2020-06-13,5,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,756,2020-06-14,0,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,756,2020-06-15,0,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,756,2020-06-16,13,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,756,2020-06-17,6,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,756,2020-06-18,5,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,756,2020-06-19,10,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,757,2020-06-12,1,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,757,2020-06-13,6,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,757,2020-06-14,4,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,757,2020-06-15,4,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,757,2020-06-16,16,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,757,2020-06-17,14,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,757,2020-06-18,11,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,757,2020-06-19,9,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,758,2020-06-12,12,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,758,2020-06-13,15,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,758,2020-06-14,22,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,758,2020-06-15,15,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,758,2020-06-16,14,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,758,2020-06-17,5,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,758,2020-06-18,13,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,758,2020-06-19,11,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,759,2020-06-12,14,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,759,2020-06-13,13,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,759,2020-06-14,19,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,759,2020-06-15,8,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,759,2020-06-16,31,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,759,2020-06-17,31,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,759,2020-06-18,26,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,759,2020-06-19,29,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,760,2020-06-12,10,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,760,2020-06-13,10,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,760,2020-06-14,11,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,760,2020-06-15,6,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,760,2020-06-16,19,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,760,2020-06-17,19,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,760,2020-06-18,22,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,760,2020-06-19,9,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,761,2020-06-12,7,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,761,2020-06-13,4,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,761,2020-06-14,7,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,761,2020-06-15,7,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,761,2020-06-16,36,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,761,2020-06-17,22,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,761,2020-06-18,36,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,761,2020-06-19,26,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,762,2020-06-12,9,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,762,2020-06-13,5,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,762,2020-06-14,0,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,762,2020-06-15,6,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,762,2020-06-16,14,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,762,2020-06-17,24,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,762,2020-06-18,22,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,762,2020-06-19,26,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,763,2020-06-12,0,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,763,2020-06-13,3,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,763,2020-06-14,3,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,763,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,763,2020-06-16,36,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,763,2020-06-17,19,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,763,2020-06-18,31,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,763,2020-06-19,14,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,764,2020-06-12,4,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,764,2020-06-13,5,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,764,2020-06-14,5,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,764,2020-06-15,0,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,764,2020-06-16,11,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,764,2020-06-17,17,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,764,2020-06-18,15,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,764,2020-06-19,19,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,765,2020-06-12,14,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,765,2020-06-13,16,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,765,2020-06-14,1,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,765,2020-06-15,3,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,765,2020-06-16,13,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,765,2020-06-17,19,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,765,2020-06-18,12,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,765,2020-06-19,11,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,766,2020-06-12,7,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,766,2020-06-13,7,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,766,2020-06-14,10,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,766,2020-06-15,9,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,766,2020-06-16,15,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,766,2020-06-17,14,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,766,2020-06-18,25,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,766,2020-06-19,19,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,767,2020-06-12,0,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,767,2020-06-13,0,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,767,2020-06-14,0,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,767,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,767,2020-06-16,9,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,767,2020-06-17,4,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,767,2020-06-18,11,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,767,2020-06-19,16,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,768,2020-06-12,11,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,768,2020-06-13,5,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,768,2020-06-14,8,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,768,2020-06-15,0,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,768,2020-06-16,16,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,768,2020-06-17,21,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,768,2020-06-18,19,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,768,2020-06-19,18,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,769,2020-06-12,12,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,769,2020-06-13,12,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,769,2020-06-14,11,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,769,2020-06-15,8,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,769,2020-06-16,32,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,769,2020-06-17,25,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,769,2020-06-18,11,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,769,2020-06-19,20,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,770,2020-06-12,2,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,770,2020-06-13,2,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,770,2020-06-14,0,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,770,2020-06-15,10,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,770,2020-06-16,13,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,770,2020-06-17,7,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,770,2020-06-18,10,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,770,2020-06-19,9,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,771,2020-06-12,13,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,771,2020-06-13,11,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,771,2020-06-14,12,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,771,2020-06-15,2,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,771,2020-06-16,17,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,771,2020-06-17,19,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,771,2020-06-18,20,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,771,2020-06-19,23,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,772,2020-06-12,2,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,772,2020-06-13,3,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,772,2020-06-14,5,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,772,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,772,2020-06-16,37,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,772,2020-06-17,28,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,772,2020-06-18,36,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,772,2020-06-19,53,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,773,2020-06-12,18,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,773,2020-06-13,22,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,773,2020-06-14,30,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,773,2020-06-15,19,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,773,2020-06-16,27,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,773,2020-06-17,28,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,773,2020-06-18,22,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,773,2020-06-19,24,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,774,2020-06-12,6,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,774,2020-06-13,5,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,774,2020-06-14,7,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,774,2020-06-15,7,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,774,2020-06-16,16,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,774,2020-06-17,13,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,774,2020-06-18,11,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,774,2020-06-19,15,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,775,2020-06-12,1,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,775,2020-06-13,5,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,775,2020-06-14,2,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,775,2020-06-15,15,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,775,2020-06-16,15,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,775,2020-06-17,18,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,775,2020-06-18,18,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,775,2020-06-19,7,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,776,2020-06-12,3,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,776,2020-06-13,7,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,776,2020-06-14,4,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,776,2020-06-15,26,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,776,2020-06-16,12,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,776,2020-06-17,23,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,776,2020-06-18,25,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,776,2020-06-19,34,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,777,2020-06-12,7,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,777,2020-06-13,14,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,777,2020-06-14,16,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,777,2020-06-15,2,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,777,2020-06-16,22,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,777,2020-06-17,25,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,777,2020-06-18,30,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,777,2020-06-19,30,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,778,2020-06-12,3,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,778,2020-06-13,2,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,778,2020-06-14,5,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,778,2020-06-15,3,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,778,2020-06-16,12,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,778,2020-06-17,13,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,778,2020-06-18,14,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,778,2020-06-19,9,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,779,2020-06-12,6,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,779,2020-06-13,12,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,779,2020-06-14,2,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,779,2020-06-15,4,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,779,2020-06-16,17,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,779,2020-06-17,12,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,779,2020-06-18,24,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,779,2020-06-19,21,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,780,2020-06-12,11,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,780,2020-06-13,17,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,780,2020-06-14,19,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,780,2020-06-15,4,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,780,2020-06-16,20,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,780,2020-06-17,3,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,780,2020-06-18,13,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,780,2020-06-19,13,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,781,2020-06-12,9,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,781,2020-06-13,7,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,781,2020-06-14,3,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,781,2020-06-15,12,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,781,2020-06-16,26,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,781,2020-06-17,16,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,781,2020-06-18,22,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,781,2020-06-19,33,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,782,2020-06-12,3,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,782,2020-06-13,5,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,782,2020-06-14,1,3,EpiSoon_rt,2020-06-14,0
