forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,55,quantile,0.65,373,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,55,quantile,0.7,396.65,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,55,quantile,0.75,430.125,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,55,quantile,0.8,460.1,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,55,quantile,0.85,501,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,55,quantile,0.9,550,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,55,quantile,0.95,621.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,55,quantile,0.975,667.525,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,55,quantile,0.99,757,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,point,,79.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.01,25.995,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.025,28.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.05,31,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.1,36.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.15,41,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.2,46,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.25,50.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.3,56,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.35,61,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.4,65,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.45,72.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.5,79.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.55,87,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.6,94,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.65,103.175,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.7,113.15,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.75,124.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.8,139,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.85,157,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.9,180.05,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.95,215.05,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.975,240.6375,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,56,quantile,0.99,274.005,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,point,,93.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.01,27,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.025,29.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.05,33,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.1,39,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.15,44.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.2,51.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.25,56.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.3,63.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.35,71.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.4,78,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.45,85,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.5,93.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.55,104,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.6,115,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.65,130.175,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.7,146,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.75,161.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.8,184.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.85,206,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.9,238.500000000001,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.95,286.525,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.975,315.05,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,56,quantile,0.99,345.57,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,point,,100,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.01,26,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.025,27.9875,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.05,30.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.1,37.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.15,43.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.2,49.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.25,56.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.3,66,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.35,72,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.4,80.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.45,90.275,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.5,100,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.55,111,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.6,122.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.65,138,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.7,155.15,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.75,177,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.8,199,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.85,222,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.9,254.05,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.95,295.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.975,320.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,56,quantile,0.99,346.55,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,point,,85,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.01,19.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.025,21,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.05,23.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.1,29.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.15,34.425,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.2,40,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.25,45.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.3,52.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.35,60.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.4,69.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.45,77,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.5,85,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.55,94,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.6,102,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.65,114,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.7,126.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.75,140,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.8,157,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.85,174.075,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.9,201.000000000001,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.95,229.025,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.975,252.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,56,quantile,0.99,270.505,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,point,,1,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.01,0,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.025,0,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.05,0,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.1,0,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.15,0,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.2,0,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.25,1,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.3,1,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.35,1,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.4,1,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.45,1,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.5,1,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.55,1.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.6,1.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.65,2,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.7,2,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.75,2.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.8,2.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.85,2.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.9,3.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.95,4,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.975,4.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,66,quantile,0.99,5.505,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,point,,1,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.01,0,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.025,0,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.05,0,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.1,0,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.15,0,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.2,0,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.25,0,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.3,0,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.35,0,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.4,0,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.45,1,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.5,1,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.55,1,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.6,1,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.65,1,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.7,1,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.75,1.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.8,1.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.85,2,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.9,2.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.95,3,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.975,3,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,66,quantile,0.99,4,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,point,,0,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.01,0,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.025,0,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.05,0,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.1,0,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.15,0,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.2,0,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.25,0,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.3,0,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.35,0,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.4,0,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.45,0,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.5,0,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.55,0,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.6,1,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.65,1,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.7,1,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.75,1,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.8,1,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.85,1,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.9,2,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.95,2.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.975,3,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,66,quantile,0.99,4,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,point,,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.01,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.025,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.05,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.1,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.15,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.2,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.25,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.3,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.35,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.4,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.45,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.5,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.55,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.6,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.65,0,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.7,0.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.75,1,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.8,1,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.85,1,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.9,1,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.95,2,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.975,2.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,66,quantile,0.99,4,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,point,,90,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.01,59,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.025,61.4875,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.05,64.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.1,68.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.15,72.425,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.2,75,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.25,78,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.3,80.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.35,83,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.4,85.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.45,87.775,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.5,90,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.55,92.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.6,95,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.65,98.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.7,101,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.75,104.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.8,107.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.85,113,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.9,117.5,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.95,124,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.975,133,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,72,quantile,0.99,140.505,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,point,,94,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.01,51,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.025,54.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.05,59.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.1,65.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.15,69.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.2,74,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.25,77.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.3,81,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.35,84.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.4,87,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.45,90.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.5,94,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.55,97,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.6,101.2,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.65,105.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.7,109.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.75,115,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.8,120.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.85,127,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.9,135.5,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.95,147.025,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.975,159,median
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,72,quantile,0.99,173.51,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,point,,94.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.01,40.995,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.025,47,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.05,52,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.1,59.95,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.15,64.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.2,69,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.25,73,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.3,77.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.35,82,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.4,86,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.45,90.275,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.5,94.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.55,99.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.6,105.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.65,111,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.7,116.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.75,122.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.8,131.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.85,141.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.9,155.5,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.95,181.55,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.975,203.5625,median
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,72,quantile,0.99,242.515,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,point,,98.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.01,26.995,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.025,35.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.05,41,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.1,50,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.15,58,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.2,64.4,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.25,69.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.3,75.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.35,80.825,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.4,86,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.45,92.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.5,98.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.55,106.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.6,114,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.65,122.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.7,131.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.75,141,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.8,151.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.85,168.075,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.9,190.5,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.95,235.525,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.975,267.0375,median
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,72,quantile,0.99,347.265,median
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,78,point,,0,median
